Radius,Region,Lat
8.915732177,9,18.81716425
7.424970172,9,18.8170724
5.910591094,9,18.81684001
5.765166175,9,18.8164236
6.979111928,9,18.81626576
6.355956951,9,18.81646231
5.884137165,9,18.81647214
7.303691883,9,18.81655971
4.227960873,9,18.81654099
6.530114362,9,18.81650926
4.959922083,9,18.81660127
5.164689377,9,18.81611253
6.282388074,9,18.81607795
5.849374283,9,18.81599308
6.606628169,9,18.81602972
5.364592432,9,18.81605463
5.824072845,9,18.81572737
5.708776042,9,18.81565345
11.59050227,9,18.815965
6.120834512,9,18.81657462
8.700125032,7,18.90973831
8.301962079,7,18.90986965
7.613416222,7,18.90983182
8.165243474,7,18.90978494
10.87667301,7,18.90991843
7.759615056,7,18.90978534
10.04807571,7,18.90982103
11.58545883,7,18.90994365
5.338716014,7,18.90998077
9.552229584,7,18.91002646
10.52085874,7,18.9100328
8.50999599,7,18.91014258
7.234973465,7,18.90973632
7.346142002,7,18.91005358
8.234064527,7,18.90961545
6.575499038,7,18.90963305
7.582826737,7,18.90969682
9.356816599,7,18.90977646
7.230350366,7,18.9097414
7.362924793,7,18.9100244
8.277243383,7,18.91004486
7.674559265,7,18.91003265
13.9474587,7,18.90979867
8.576089499,7,18.91027535
5.013533627,7,18.91048411
7.005421698,7,18.91023252
6.591962218,7,18.91015907
6.373111501,7,18.91002138
6.14599409,7,18.91013702
10.68569602,7,18.90996618
8.402700181,7,18.90990907
6.075030631,7,18.9098802
6.277947,7,18.90979121
6.90279898,7,18.90973188
9.193420465,7,18.90972522
8.596550648,7,18.90962766
6.630773225,7,18.9097038
6.311165998,7,18.90965384
6.110467459,7,18.90965288
5.546939126,7,18.90960403
5.542078324,7,18.90966811
11.9773354,7,18.91014258
6.876893392,7,18.90972236
6.977808091,7,18.90980358
5.925431463,7,18.90963464
6.878181326,7,18.91023649
7.159404527,7,18.91036799
5.865307694,7,18.91036069
6.856327896,7,18.91038465
5.07210387,7,18.91036291
8.699054444,7,18.91019477
5.715712958,7,18.91013877
5.770599593,7,18.91012322
5.686576264,7,18.91017161
5.443751373,7,18.91046714
6.995789159,7,18.91051742
8.082996515,7,18.91053868
6.858012237,7,18.91064988
6.27121094,7,18.91070889
6.448697628,7,18.91077916
8.612189026,7,18.91065242
7.923589926,7,18.91060895
6.437317197,7,18.91062307
5.307430265,7,18.91059594
8.04258803,7,18.9105336
12.52810122,7,18.91123062
12.91405588,7,18.91115496
5.71699522,7,18.91117859
5.982421284,7,18.91114433
6.430645676,7,18.91076552
11.33213537,7,18.9111529
11.8215572,7,18.91120318
7.487696452,7,18.91105391
8.795793417,7,18.91116955
7.78586216,7,18.91116114
6.579451862,7,18.91096301
7.959934191,7,18.91088687
8.77040885,7,18.9109343
9.171550551,7,18.91066003
6.608203234,7,18.91065543
9.637456698,7,18.91044842
6.936240853,7,18.9103948
7.183010998,7,18.91029803
6.834816095,7,18.9110777
6.909573325,7,18.91108849
6.879006864,7,18.91115036
8.037652864,7,18.91113005
7.691179104,7,18.91118383
7.173057,7,18.91120984
7.942953601,7,18.9111621
6.433871308,7,18.91094493
7.754883863,7,18.91072063
7.098640802,7,18.91079153
6.575002479,7,18.91057627
7.963488914,7,18.9105547
6.998934653,7,18.91057532
5.488138241,7,18.91062767
5.178337705,7,18.91062132
6.401217683,7,18.91065559
5.131883644,7,18.91063592
5.746582893,7,18.91070254
4.946693578,7,18.91070651
6.594158459,7,18.91051108
7.654819631,7,18.91040638
5.852920427,7,18.91014829
6.783835299,7,18.91030295
5.935871303,7,18.91015606
8.63923893,7,18.91023411
6.237983965,7,18.91047269
6.159780323,7,18.91055073
7.017547461,7,18.90997062
10.69341365,7,18.90992145
7.28199586,7,18.90961989
7.54801446,7,18.90967826
6.305779759,7,18.90967192
8.424562548,7,18.91012116
6.992409368,7,18.91089306
9.571008821,7,18.91040416
5.957807262,7,18.91045968
6.429473666,7,18.91050774
7.849848243,7,18.91044762
13.38331206,4,19.94300632
5.06910522,4,19.94302345
12.54530229,4,19.94321738
8.12928078,4,19.94328852
9.756780547,4,19.94354574
5.900387513,4,19.94346246
5.504914437,4,19.94346413
11.90427697,4,19.94403829
9.553330548,4,19.9439769
8.323132762,4,19.94350767
8.40938034,4,19.94367519
7.0108552,4,19.94360095
7.791009475,4,19.94316289
8.199446844,4,19.94319216
7.975810103,4,19.94324284
13.6019973,4,19.9429711
19.398328,4,19.94323713
8.010810298,4,19.9431103
4.704704071,4,19.94334349
5.238134619,4,19.94334444
7.805895322,4,19.94332541
4.929467725,4,19.94339917
10.77314866,4,19.94307009
7.807429926,4,19.9429692
7.790925794,4,19.94437237
9.617089259,4,19.94448789
7.150467201,4,19.94456998
4.928816375,4,19.9445494
4.954614021,4,19.94456737
5.047043462,4,19.94462055
5.027535775,4,19.94459509
6.032499555,4,19.94447052
4.118010737,4,19.94441282
4.113374525,4,19.94447135
4.532196235,4,19.94437808
4.024939381,4,19.94440925
6.695945998,4,19.94429813
9.060628489,4,19.94432716
4.216512511,4,19.94427136
4.413722421,4,19.94423436
5.308034039,4,19.94412859
3.868809558,4,19.944123
4.16683555,4,19.94419653
7.444506348,4,19.94428873
4.529513963,4,19.94427552
4.616511386,4,19.94433584
3.646922216,4,19.94431538
3.974157635,4,19.94419843
5.027458118,4,19.94447742
11.07130723,4,19.94445958
4.796829288,4,19.94443638
4.226535993,4,19.94438938
5.552926992,4,19.94435226
5.437056622,4,19.94432704
4.96022776,4,19.94444922
3.91996917,4,19.94452204
4.194937167,4,19.94450169
4.370608329,4,19.9441769
6.425276167,4,19.94408981
3.413830334,4,19.94446564
3.595938692,4,19.94435607
3.992340724,4,19.94442698
4.326331148,4,19.94447706
10.22489865,4,19.94415596
8.199774778,4,19.94393574
8.301167487,4,19.94398559
10.1495231,4,19.94394276
6.812802793,4,19.94451871
6.136925468,4,19.94435702
5.618981443,4,19.94447552
6.730522299,4,19.94446874
6.738724334,4,19.94418939
13.52707686,4,19.94365068
9.075740263,4,19.94362391
7.894244097,4,19.94374871
5.270547015,4,19.94379487
6.157590633,4,19.94378464
8.275645564,4,19.94318371
8.243853429,4,19.9430902
6.648044622,4,19.94313124
4.74445153,4,19.94308068
6.509384508,4,19.94315634
7.238694876,4,19.94329971
5.195896966,4,19.94314242
7.253736742,4,19.94295611
9.761825877,4,19.94293172
6.030111984,4,19.94296825
6.567739365,4,19.94302488
6.148382799,4,19.94305308
5.864962602,4,19.94303547
5.17793637,4,19.94296325
9.825006267,4,19.94303416
5.577748444,4,19.94301286
6.861246304,4,19.94369696
9.333787509,4,19.94364866
5.353749553,4,19.94368018
5.724343754,4,19.94369934
9.042926805,4,19.94368268
8.337173188,4,19.94375799
6.153344099,4,19.94372706
4.618860257,4,19.9437593
5.093808325,4,19.94371266
9.431207689,4,19.94389362
5.280481229,4,19.94394288
5.373040395,4,19.9442083
5.87648071,4,19.94417285
7.793624977,4,19.94401664
7.064066776,4,19.94389457
4.257455468,4,19.94410789
5.632246024,4,19.94378
4.612328394,4,19.94379464
5.922732598,4,19.94352044
5.435916582,4,19.94358151
6.163382692,4,19.94362482
5.644968046,4,19.94363545
6.668215953,4,19.94347396
5.758348639,4,19.94337942
4.683416501,4,19.94339116
5.620281076,4,19.94381074
6.563052461,4,19.94324252
7.811406907,4,19.94431978
5.083359594,4,19.94440021
5.23363589,4,19.94439767
9.141975472,4,19.94405963
7.045135748,4,19.94402933
5.001262167,4,19.94395906
7.344492377,4,19.94394906
5.007267152,4,19.94398729
3.210675933,4,19.94454095
6.076591533,4,19.94458723
5.001700921,4,19.94461626
5.472846788,4,19.94457902
6.824395966,4,19.94451002
5.36972494,4,19.94420545
7.030285968,4,19.94384413
4.837430859,4,19.94380487
3.888213965,4,19.94312529
7.793015185,4,19.94343212
4.126510118,4,19.94339524
8.75074091,7,19.85654755
11.52761697,7,19.85657861
8.904658195,7,19.8566488
6.112428269,7,19.85662976
5.15413977,7,19.85659003
5.925026316,7,19.85654601
4.165199177,7,19.85657016
5.163751614,7,19.85659931
6.046404225,7,19.85652864
5.429391548,7,19.85661323
11.24377957,7,19.85699132
4.341801664,7,19.85697288
5.117244343,7,19.85699323
4.393888099,7,19.85702904
4.839952707,7,19.85708139
5.412905019,7,19.85700393
6.413801525,7,19.85711886
7.158056471,7,19.85725437
5.744123074,7,19.85700917
4.380614535,7,19.85675897
3.636622152,7,19.85678371
5.863891532,7,19.85678574
8.978597201,7,19.85653102
5.012322074,7,19.85657658
4.204049895,7,19.85704534
5.17239033,7,19.85698621
4.603182219,7,19.85726603
4.888551697,7,19.85679537
4.727720662,7,19.85688746
5.568581271,7,19.85698561
7.219718889,7,19.85708127
9.478738095,7,19.85704641
5.011617115,7,19.85689948
7.055356958,7,19.85679216
6.303277866,7,19.85653447
3.947965324,7,19.85653244
8.232474049,7,19.85679454
7.408390237,7,19.85668877
8.919622835,7,19.85657206
3.879612372,7,19.856524
4.373169893,7,19.85681917
5.40466448,7,19.8568971
3.525744228,7,19.85693838
4.618411478,7,19.85693826
4.008324402,7,19.85705093
5.090213668,7,19.85710494
4.821220324,7,19.85724545
5.908461961,7,19.857084
4.075559613,7,19.85704224
7.323289303,7,19.85709685
7.24002683,7,19.85706651
5.723471136,7,19.8570012
5.275892498,7,19.85689638
4.260807566,7,19.85701571
5.907208742,7,19.85702464
4.78812594,7,19.85696325
6.04118286,7,19.85697598
5.487341263,7,19.85730018
4.997819151,7,19.8573712
4.627110789,7,19.85744366
7.008938124,7,19.85754193
7.010856877,7,19.85754074
4.00249336,7,19.85760082
4.98790501,7,19.85760582
8.370380751,7,19.85776715
3.994275768,7,19.85770683
4.461805721,7,19.85772301
4.498438862,7,19.8577637
5.37323142,7,19.85786744
5.121053318,7,19.8578948
5.296694904,7,19.85791622
5.472345802,7,19.85795964
5.736863033,7,19.85810003
6.64566968,7,19.85806375
6.547438976,7,19.85781616
5.802833286,7,19.85763651
4.462207715,7,19.85760058
6.075967023,7,19.85765353
5.204764378,7,19.85757524
8.261557926,7,19.85786589
4.830944396,7,19.85771979
5.133457494,7,19.85817165
6.851343542,7,19.85801949
5.756266622,7,19.8578101
6.17027477,7,19.85809979
5.717524479,7,19.85812525
4.051133075,7,19.85810681
6.597702293,7,19.85784388
4.01234044,7,19.85783877
5.346761142,7,19.85778321
5.140427988,7,19.85798189
4.262203308,7,19.85797154
4.207340384,7,19.85774169
4.154574632,7,19.85780165
3.71444206,7,19.85767589
6.034023989,7,19.85784246
3.744601392,7,19.85787125
4.973951896,7,19.85806648
4.885197382,7,19.85744923
4.052696318,7,19.85728742
5.348348122,7,19.85730634
4.130980012,7,19.85734988
4.975563946,7,19.85741199
9.90076507,7,19.8574518
10.63707536,7,19.85704277
3.992246075,7,19.85764513
5.583042685,7,19.85749593
5.288697496,7,19.85723336
7.284727617,7,19.85703913
7.163258859,7,19.85701271
4.173212454,7,19.85665922
5.992695993,7,19.8567337
6.120698284,7,19.85700995
6.387126726,7,19.85657499
6.408371061,7,19.85729894
7.017017811,7,19.85731583
4.208593959,7,19.8576091
13.76764595,7,19.85798077
6.839582032,7,19.85789654
7.347942166,7,19.85788417
7.661460649,7,19.85781992
4.858765485,7,19.85778347
4.141865937,7,19.85711491
8.188288871,6,28.61643406
8.864548613,6,28.61650092
6.242594206,6,28.61656802
4.205312311,6,28.61618081
6.016477765,6,28.61628312
3.961281755,6,28.61632595
4.612703321,6,28.61633716
4.468496336,6,28.61635599
4.851921996,6,28.61634876
4.847822874,6,28.61639109
4.009042514,6,28.61641558
5.869659636,6,28.61651205
9.4077941,6,28.61659791
6.419207473,6,28.6166101
6.679414955,6,28.6165404
4.134269517,6,28.61652414
7.055625491,6,28.61630127
5.18125449,6,28.61631505
6.789885561,6,28.61641409
5.7436925,6,28.61666106
6.384265005,6,28.61671936
12.59986929,6,28.61687214
8.545326141,6,28.61693969
5.237583648,6,28.61677932
6.713200284,6,28.61674553
4.528876999,6,28.61667534
9.237586635,6,28.61661621
11.2777826,6,28.61689841
5.265932685,6,28.61681323
5.1688132,6,28.61683214
6.897600141,6,28.61689996
7.93346467,6,28.61675719
5.444989226,6,28.61722107
5.450658661,6,28.61724665
4.67289058,6,28.6172633
5.049085732,6,28.6173931
6.97055986,6,28.61738489
6.427844777,6,28.61749447
5.62870346,6,28.61753004
5.486897045,6,28.61737621
5.136539993,6,28.61712601
6.973612527,6,28.6170112
3.956428906,6,28.61692661
5.17122044,6,28.61773717
6.139474571,6,28.61771552
6.016591903,6,28.61776358
8.544445133,6,28.61778405
6.073971466,6,28.61784115
3.478608969,6,28.61780796
4.079035578,6,28.61785365
7.234855032,6,28.61757275
3.907710753,6,28.617637
6.093710681,6,28.6174489
6.328641149,6,28.61737085
5.792034217,6,28.6173868
6.012290774,6,28.61743129
4.839230633,6,28.617331
6.379579618,6,28.61673304
6.444704145,6,28.61675767
8.597839957,6,28.61631497
6.770390987,6,28.61626072
6.399080708,6,28.61627464
5.644127288,6,28.61771754
6.841151658,6,28.61782224
5.174787626,6,28.61775641
8.268816643,6,28.61756327
7.342163315,6,28.61760571
7.944430053,6,28.6175133
8.916999437,6,28.617108
7.759517972,6,28.61689385
7.504231813,6,28.61690952
9.822583124,6,28.61706121
7.258266025,6,28.616853
14.56449573,6,28.61691705
9.148967623,6,28.61710265
5.755655866,6,28.61761027
5.729714749,6,28.61757695
5.724397254,6,28.61737966
4.55063397,6,28.61719565
6.300548491,6,28.6171431
8.716934588,6,28.61662596
6.987843051,6,28.61667117
6.692244093,6,28.61655854
6.710930148,6,28.61636977
4.133340172,6,28.61624307
6.242983767,6,28.61623196
6.56085383,6,28.61732433
8.411705905,6,28.61758528
5.316782896,6,28.61710959
5.034225031,6,28.61704058
6.017908617,6,28.6170733
5.853690287,6,28.61749407
13.72725184,6,28.6171312
13.16131301,6,28.61715242
4.030163072,6,28.61736023
6.760825031,6,28.61621689
9.303820885,6,28.61640011
9.7552189,6,28.61654526
8.592360601,6,28.61710205
11.16827184,8,28.6075955
12.58017527,8,28.60746701
8.483863103,8,28.60749715
9.688348107,8,28.60717291
14.91950402,8,28.60709233
9.297258389,8,28.60689943
14.54629538,8,28.60671669
9.717100951,8,28.60662944
13.6306095,8,28.60638261
8.767984703,8,28.60632931
13.13701253,8,28.60623318
8.847653299,8,28.60616211
10.31461237,8,28.60669036
13.54168525,8,28.60643242
9.203480746,8,28.60647747
8.613773638,8,28.60740975
9.846890432,8,28.60756917
11.4845908,8,28.60721558
11.79764572,8,28.60726674
13.21558026,8,28.60750064
10.25899631,8,28.60729743
7.928481784,8,28.6072339
11.08646422,8,28.60666259
8.446700335,8,28.60662524
9.282646196,8,28.60645106
9.065971483,8,28.60640442
7.701458422,8,28.60635112
8.869422174,8,28.60627427
10.44501384,8,28.60665308
7.947018921,8,28.60672851
5.976144037,8,28.60675682
6.345673234,8,28.60677633
10.43277553,8,28.60610318
6.907709381,8,28.60605179
9.630118828,8,28.60607796
11.44397152,8,28.60637801
8.802781668,8,28.60660406
7.323334296,8,28.60626451
7.570655036,8,28.60621192
11.16765897,8,28.606783
8.514029723,8,28.60680774
7.776628798,8,28.60676372
7.967828751,8,28.60659645
5.779304182,8,28.60662
8.766748046,8,28.60658479
6.797157498,8,28.60680869
9.610435235,8,28.6069536
7.883231275,8,28.6067799
5.339206893,8,28.60626332
6.108836241,8,28.60608914
10.56955576,8,28.60654862
12.59267417,8,28.60627617
13.22502185,8,28.60636397
9.321720978,8,28.60643774
9.237090378,8,28.60647795
6.596837755,8,28.60657931
13.88167073,8,28.60696312
6.564370255,8,28.60735835
8.895592942,8,28.60693457
8.107789482,8,28.60704569
8.616197706,8,28.60679418
8.388783861,8,28.60683035
6.714149534,8,28.60685795
8.366395419,8,28.60632067
6.314617384,8,28.60624809
6.236625052,8,28.60701713
8.604326955,8,28.60633352
7.505820983,8,28.60659454
6.892858598,8,28.60659073
8.842780438,8,28.60657408
8.777025925,8,28.60678704
7.533708467,8,28.60640871
10.01465271,8,28.60618932
8.41470611,8,28.60742378
13.77537446,8,28.607084
9.182145903,8,28.60639253
7.407412212,8,28.60603275
6.988679218,8,28.60599754
9.094722858,8,28.60699905
7.765912112,8,28.60712683
6.818507279,8,28.6065836
7.46683992,8,28.60623691
5.697938872,8,28.60610532
6.606173799,8,28.60625523
8.843495536,8,28.60650388
7.284967361,8,28.60745543
6.73940737,8,28.60754823
12.1965822,8,28.60733432
9.050766655,8,28.60750921
8.039175776,8,28.60738072
6.082585705,8,28.60606416
8.965258474,8,28.60631234
13.12126803,8,28.60645796
7.763651711,8,28.60733503
7.687593956,8,28.60743092
9.123259251,8,28.60705473
5.948412221,8,28.60710803
9.372340115,8,28.60645749
7.010087857,8,28.60644702
8.467919551,8,28.60652839
7.951932096,8,28.60688388
6.131696967,8,28.60693005
9.651764772,8,28.60747399
